position,cp,dtm,dtz,proven_depth
JAM2QBERBREAACAAAABxAAAAAAAAAAAAd3d4d4q5nKAfAQ,-7,0,0,32798
JAM2QBERBREAACAAAABxAAAJAAAAAAAAd3dwd4q5DKgfAQ,-32,0,0,32798
JAM2QBERBREAACAAAABxAAAAAAAAAAAAd3d5d4q5DKgfAQ,-62,0,0,32798
JFMGQBERAxEAACAAAABxAAAAAAAAAAAAd3d5d4q5DKgfAQ,-32,0,0,32798
JFMGQBERAxEAACAAAABxAAAAAAAAAAAAd3d7d4oJnKgfAQ,-30,0,0,32798
JFMGQBERABEAACAAAANxAAAAAAAACAAAd3dwdwq5nKgfAQ,-78,0,0,32798
JFMGQBERABEAACAAAANxAAAAAAAAAIAAd3dwd4q5nKAfAQ,-106,0,0,32798
JFMGQBERABEAACAAAANxAAAAAAAAAACAd3dwd4q5nKAfAQ,41,0,0,32798
JFMGQBERABEAACAAAANxAAAAAAAAAAAAd3d4d4q5nKAfAQ,-43,0,0,32798
JFMGQBERABEAACAAkANxAAAAAAAAAAAAd3dwd4q5DKgfAQ,-19,0,0,32798
JFMGQBERABEAACAAAANxAAAJAAAAAAAAd3dwd4q5DKgfAQ,34,0,0,32798
JFMGQBERABEAACAAAANxAAAAAAAAkAAAd3dwd4q5DKgfAQ,62,0,0,32798
JFMGQBERABEAACAAAANxAAAAAAAAAAAAd3d5d4q5DKgfAQ,-43,0,0,32798
JFMGQBERABEAACAAAANxAAAAAAsAAAAAd3dwd4oJnKgfAQ,185,0,0,32798
JFMGQBERABEAACAAAANxAAAAAAAAAAAAd3d7d4oJnKgfAQ,-75,0,0,32798
JFMGQBERABEAACAAAABxADAAAAAACAAAd3dwdwq5nKgfAQ,-161,0,0,32798
BFM2QhERABEAAgAAAABxAAAAAAAAAAAAd3dwd4q5nKgfAQ,-110,0,0,32798
BFM2QBERABEAAiAAAABxAAAAAAAACAAAd3dwdwq5nKgfAQ,-84,0,0,32798
BFM2QBERABEAAiAAAABxAAAAAAAAAIAAd3dwd4q5nKAfAQ,-34,0,0,32798
BFM2QBERABEAAiAAAABxAAAAAAAAAACAd3dwd4q5nKAfAQ,101,0,0,32798
BFM2QBERABEAAiAAAABxAAAAAAAAAAAAd3d4d4q5nKAfAQ,6,0,0,32798
BFM2QBERABEAAiAAkABxAAAAAAAAAAAAd3dwd4q5DKgfAQ,-12,0,0,32798
BFM2QBERABEAAiAAAABxAAAJAAAAAAAAd3dwd4q5DKgfAQ,40,0,0,32798
BFM2QBERABEAAiAAAABxAAAAAAAAAAAAd3d5d4q5DKgfAQ,-40,0,0,32798
BFM2QBERABEAAiAAAABxAAAAAAAAALAAd3dwd4oJnKgfAQ,103,0,0,32798
BFM2QBERABEAAiAAAABxAAAAAAAAAAAAd3d7d4oJnKgfAQ,26,0,0,32798
JAM2QhEREBEAAAAAAAABAAAAAFAAAAAAd3d3B4q5nKgfAQ,-587,0,0,32798
JAM2QhEREBEAAFAAAAABAAAAAHAAAAAAd3d3B4q5nKgfAQ,-15,0,0,32798
JFMGQhERExEAAAAAAAABAAAAAHAAAAAAd3d3B4q5nKgfAQ,69,0,0,32798
JFMGQhEREBEAAAAAAAMBAAAAAHAAAAAAd3d3B4q5nKgfAQ,40,0,0,32798
JFM2QBEREhEAAAAAAAABAAAAAHAAAAAAd3d3B4q5nKgfAQ,39,0,0,32798
JFM2QBEREBEAACAAAAABAAAAAHAAAAAAd3d3B4q5nKgfAQ,96,0,0,32798
BFM2QhEREBEAAgAAAAABAAAAAHAAAAAAd3d3B4q5nKgfAQ,80,0,0,32798
JFMGQhEREBEAMAAAAAABAAAAAAAAAABwd3d3B4q5nKgfAQ,-3,0,0,32798
JFMGQhEREBEAAAAAAAMBAAAAAAAAAABwd3d3B4q5nKgfAQ,0,0,0,32798
JFMGQhEREBEAAAAAAAABADAAAAAAAABwd3d3B4q5nKgfAQ,2,0,0,32798
JFM2QBEREBEAACAAAAABAAAAAAAAAABwd3d3B4q5nKgfAQ,64,0,0,32798
BFM2QhEREBEAAgAAAAABAAAAAAAAAABwd3d3B4q5nKgfAQ,66,0,0,32798
JAM2QhERFREAAAAAAAABAAAAAAcAAAAAd3d3cIq5nKgfAQ,37,0,0,32798
JFMGQhEREBEAAAAAAAMBAAAAAAcAAAAAd3d3cIq5nKgfAQ,143,0,0,32798
JFM2QBEREhEAAAAAAAABAAAAAAcAAAAAd3d3cIq5nKgfAQ,139,0,0,32798
JFM2QBEREBEAACAAAAABAAAAAAcAAAAAd3d3cIq5nKgfAQ,77,0,0,32798
BFM2QhEREBEAAgAAAAABAAAAAAcAAAAAd3d3cIq5nKgfAQ,182,0,0,32798
JAM2QhERFREAAAAAAAABAAAAAAAAAAAHd3d3cIq5nKgfAQ,-41,0,0,32798
JAM2QhEREBEAAFAAAAABAAAAAAAAAAAHd3d3cIq5nKgfAQ,-38,0,0,32798
JAM2QhEREBEAAAAAAAABBQAAAAAAAAAHd3d3cIq5nKgfAQ,-88,0,0,32798
JAM2QhEREBEAAAAAAAABAAAAAFAAAAAHd3d3cIq5nKgfAQ,-642,0,0,32798
JFMGQhERExEAAAAAAAABAAAAAAAAAAAHd3d3cIq5nKgfAQ,11,0,0,32798
JFMGQhEREBEAMAAAAAABAAAAAAAAAAAHd3d3cIq5nKgfAQ,-21,0,0,32798
JFMGQhEREBEAAAAAAAMBAAAAAAAAAAAHd3d3cIq5nKgfAQ,32,0,0,32798
JFMGQhEREBEAAAAAAAABADAAAAAAAAAHd3d3cIq5nKgfAQ,-10,0,0,32798
JFMGQhEREBEAAAAAAAABAAAAAAADAAAHd3d3cIq5nKgfAQ,-461,0,0,32798
JFM2QBEREhEAAAAAAAABAAAAAAAAAAAHd3d3cIq5nKgfAQ,22,0,0,32798
JFM2QBEREBEAACAAAAABAAAAAAAAAAAHd3d3cIq5nKgfAQ,44,0,0,32798
JFM2QBEREBEAAAAgAAABAAAAAAAAAAAHd3d3cIq5nKgfAQ,-61,0,0,32798
BFM2QhEREBEAAgAAAAABAAAAAAAAAAAHd3d3cIq5nKgfAQ,32,0,0,32798
JAM2QhEREBEAAFAAAAABAAAAcAAAAAAAd3cHd4q5nKgfAQ,-40,0,0,32798
JAM2QhEREBEAAAAAAAABAAAAcFAAAAAAd3cHd4q5nKgfAQ,-21,0,0,32798
JFMGQhEREBEAMAAAAAABAAAAcAAAAAAAd3cHd4q5nKgfAQ,-29,0,0,32798
JFMGQhEREBEAAAAAAAMBAAAAcAAAAAAAd3cHd4q5nKgfAQ,-21,0,0,32798
JFM2QBEREBEAACAAAAABAAAAcAAAAAAAd3cHd4q5nKgfAQ,-11,0,0,32798
JFM2QBEREBEAAAAgAAABAAAAcAAAAAAAd3cHd4q5nKgfAQ,0,0,0,32798
BFM2QhEREBEAAgAAAAABAAAAcAAAAAAAd3cHd4q5nKgfAQ,40,0,0,32798
JAM2QhEREBEAAFAAAAABAAAAAAAAAHAAd3cHd4q5nKgfAQ,45,0,0,32798
JAM2QhEREBEAAAAAAAABBQAAAAAAAHAAd3cHd4q5nKgfAQ,-19,0,0,32798
JAM2QhEREBEAAAAAAAABAAAAAFAAAHAAd3cHd4q5nKgfAQ,67,0,0,32798
JFMGQhERExEAAAAAAAABAAAAAAAAAHAAd3cHd4q5nKgfAQ,100,0,0,32798
JFMGQhEREBEAAAAAAAMBAAAAAAAAAHAAd3cHd4q5nKgfAQ,98,0,0,32798
JFM2QBEREhEAAAAAAAABAAAAAAAAAHAAd3cHd4q5nKgfAQ,118,0,0,32798
JFM2QBEREBEAACAAAAABAAAAAAAAAHAAd3cHd4q5nKgfAQ,143,0,0,32798
BFM2QhEREBEAAgAAAAABAAAAAAAAAHAAd3cHd4q5nKgfAQ,141,0,0,32798
JAM2QhERFREAAAAAAAABAAAABwAAAAAAd3dwd4q5nKgfAQ,-42,0,0,32798
JAM2QhEREBEAAFAAAAABAAAABwAAAAAAd3dwd4q5nKgfAQ,-28,0,0,32798
JAM2QhEREBEAAAAAAAABBQAABwAAAAAAd3dwd4q5nKgfAQ,-90,0,0,32798
JAM2QhEREBEAAAAAAAABAAAAB1AAAAAAd3dwd4q5nKgfAQ,-37,0,0,32798
JFMGQhERExEAAAAAAAABAAAABwAAAAAAd3dwd4q5nKgfAQ,-15,0,0,32798
JFMGQhEREBEAMAAAAAABAAAABwAAAAAAd3dwd4q5nKgfAQ,-27,0,0,32798
JFMGQhEREBEAAAAAAAMBAAAABwAAAAAAd3dwd4q5nKgfAQ,11,0,0,32798
JFMGQhEREBEAAAAAAAABADAABwAAAAAAd3dwd4q5nKgfAQ,-41,0,0,32798
JFM2QBEREhEAAAAAAAABAAAABwAAAAAAd3dwd4q5nKgfAQ,-1,0,0,32798
JFM2QBEREBEAACAAAAABAAAABwAAAAAAd3dwd4q5nKgfAQ,19,0,0,32798
JFM2QBEREBEAAAAgAAABAAAABwAAAAAAd3dwd4q5nKgfAQ,-100,0,0,32798
BFM2QhEREBEAAgAAAAABAAAABwAAAAAAd3dwd4q5nKgfAQ,8,0,0,32798
JAM2QhERFREAAAAAAAABAAAAAAAAAAcAd3dwd4q5nKgfAQ,-19,0,0,32798
JAM2QhEREBEAAFAAAAABAAAAAAAAAAcAd3dwd4q5nKgfAQ,-45,0,0,32798
JAM2QhEREBEAAAAAAAABBQAAAAAAAAcAd3dwd4q5nKgfAQ,-47,0,0,32798
JAM2QhEREBEAAAAAAAABAAAAAFAAAAcAd3dwd4q5nKgfAQ,-47,0,0,32798
JFMGQhERExEAAAAAAAABAAAAAAAAAAcAd3dwd4q5nKgfAQ,-2,0,0,32798
JFMGQhEREBEAMAAAAAABAAAAAAAAAAcAd3dwd4q5nKgfAQ,-18,0,0,32798
JFMGQhEREBEAAAAAAAMBAAAAAAAAAAcAd3dwd4q5nKgfAQ,-30,0,0,32798
JFMGQhEREBEAAAAAAAABADAAAAAAAAcAd3dwd4q5nKgfAQ,-21,0,0,32798
JFMGQhEREBEAAAAAAAABAAAAAAADAAcAd3dwd4q5nKgfAQ,-466,0,0,32798
JFM2QBEREhEAAAAAAAABAAAAAAAAAAcAd3dwd4q5nKgfAQ,-13,0,0,32798
JFM2QBEREBEAACAAAAABAAAAAAAAAAcAd3dwd4q5nKgfAQ,27,0,0,32798
JFM2QBEREBEAAAAgAAABAAAAAAAAAAcAd3dwd4q5nKgfAQ,-32,0,0,32798
BFM2QhEREBECAAAAAAABAAAAAAAAAAcAd3dwd4q5nKgfAQ,-39,0,0,32798
BFM2QhEREBEAAgAAAAABAAAAAAAAAAcAd3dwd4q5nKgfAQ,38,0,0,32798
JAM2QhERFREAAAAAAAABAABwAAAAAAAAdwd3d4q5nKgfAQ,-77,0,0,32798
JAM2QhEREBEAAFAAAAABAABwAAAAAAAAdwd3d4q5nKgfAQ,-63,0,0,32798
JAM2QhEREBEAAAAAAAABBQBwAAAAAAAAdwd3d4q5nKgfAQ,-690,0,0,32798
JAM2QhEREBEAAAAAAAABAABwAFAAAAAAdwd3d4q5nKgfAQ,-166,0,0,32798
JFMGQhERExEAAAAAAAABAABwAAAAAAAAdwd3d4q5nKgfAQ,-114,0,0,32798
JFMGQhEREBEAMAAAAAABAABwAAAAAAAAdwd3d4q5nKgfAQ,-37,0,0,32798
JFMGQhEREBEAAAAAAAMBAABwAAAAAAAAdwd3d4q5nKgfAQ,-441,0,0,32798
JFMGQhEREBEAAAAAAAABADBwAAAAAAAAdwd3d4q5nKgfAQ,-67,0,0,32798
JFM2QBEREhEAAAAAAAABAABwAAAAAAAAdwd3d4q5nKgfAQ,-107,0,0,32798
JFM2QBEREBEAACAAAAABAABwAAAAAAAAdwd3d4q5nKgfAQ,-109,0,0,32798
BFM2QhEREBECAAAAAAABAABwAAAAAAAAdwd3d4q5nKgfAQ,-159,0,0,32798
BFM2QhEREBEAAgAAAAABAABwAAAAAAAAdwd3d4q5nKgfAQ,-45,0,0,32798
JAM2QhERFREAAAAAAAABAAAAAAAAcAAAdwd3d4q5nKgfAQ,-35,0,0,32798
JAM2QhEREBEAAFAAAAABAAAAAAAAcAAAdwd3d4q5nKgfAQ,-29,0,0,32798
JAM2QhEREBEAAAAAAAABBQAAAAAAcAAAdwd3d4q5nKgfAQ,-662,0,0,32798
JAM2QhEREBEAAAAAAAABAAAAAFAAcAAAdwd3d4q5nKgfAQ,-50,0,0,32798
JFMGQhERExEAAAAAAAABAAAAAAAAcAAAdwd3d4q5nKgfAQ,9,0,0,32798
JFMGQhEREBEAMAAAAAABAAAAAAAAcAAAdwd3d4q5nKgfAQ,-1,0,0,32798
JFMGQhEREBEAAAAAAAMBAAAAAAAAcAAAdwd3d4q5nKgfAQ,-2,0,0,32798
JFMGQhEREBEAAAAAAAABADAAAAAAcAAAdwd3d4q5nKgfAQ,15,0,0,32798
JFM2QBEREhEAAAAAAAABAAAAAAAAcAAAdwd3d4q5nKgfAQ,32,0,0,32798
JFM2QBEREBEAACAAAAABAAAAAAAAcAAAdwd3d4q5nKgfAQ,39,0,0,32798
BFM2QhEREBEAAgAAAAABAAAAAAAAcAAAdwd3d4q5nKgfAQ,31,0,0,32798
JAM2QhERFREAAAAAAAABAAAHAAAAAAAAd3B3d4q5nKgfAQ,-35,0,0,32798
JAM2QhEREBEAAFAAAAABAAAHAAAAAAAAd3B3d4q5nKgfAQ,-52,0,0,32798
JAM2QhEREBEAAAAAAAABBQAHAAAAAAAAd3B3d4q5nKgfAQ,-72,0,0,32798
JAM2QhEREBEAAAAAAAABAAAHAFAAAAAAd3B3d4q5nKgfAQ,-37,0,0,32798
JFMGQhERExEAAAAAAAABAAAHAAAAAAAAd3B3d4q5nKgfAQ,7,0,0,32798
JFMGQhEREBEAMAAAAAABAAAHAAAAAAAAd3B3d4q5nKgfAQ,-17,0,0,32798
JFMGQhEREBEAAAAAAAMBAAAHAAAAAAAAd3B3d4q5nKgfAQ,-7,0,0,32798
JFMGQhEREBEAAAAAAAABADAHAAAAAAAAd3B3d4q5nKgfAQ,-12,0,0,32798
JFMGQhEREBEAAAAAAAABAAAHAAADAAAAd3B3d4q5nKgfAQ,-452,0,0,32798
JFM2QBEREhEAAAAAAAABAAAHAAAAAAAAd3B3d4q5nKgfAQ,0,0,0,32798
JFM2QBEREBEAACAAAAABAAAHAAAAAAAAd3B3d4q5nKgfAQ,35,0,0,32798
JFM2QBEREBEAAAAgAAABAAAHAAAAAAAAd3B3d4q5nKgfAQ,-41,0,0,32798
BFM2QhEREBECAAAAAAABAAAHAAAAAAAAd3B3d4q5nKgfAQ,-11,0,0,32798
BFM2QhEREBEAAgAAAAABAAAHAAAAAAAAd3B3d4q5nKgfAQ,29,0,0,32798
JAM2QhERFREAAAAAAAABAAAAAAAABwAAd3B3d4q5nKgfAQ,-10,0,0,32798
JAM2QhEREBEAAFAAAAABAAAAAAAABwAAd3B3d4q5nKgfAQ,-12,0,0,32798
JAM2QhEREBEAAAAAAAABAAAAAFAABwAAd3B3d4q5nKgfAQ,-59,0,0,32798
JFMGQhERExEAAAAAAAABAAAAAAAABwAAd3B3d4q5nKgfAQ,17,0,0,32798
JFMGQhEREBEAMAAAAAABAAAAAAAABwAAd3B3d4q5nKgfAQ,-5,0,0,32798
JFMGQhEREBEAAAAAAAMBAAAAAAAABwAAd3B3d4q5nKgfAQ,-37,0,0,32798
JFMGQhEREBEAAAAAAAABADAAAAAABwAAd3B3d4q5nKgfAQ,-415,0,0,32798
JFM2QBEREhEAAAAAAAABAAAAAAAABwAAd3B3d4q5nKgfAQ,-6,0,0,32798
JFM2QBEREBEAACAAAAABAAAAAAAABwAAd3B3d4q5nKgfAQ,27,0,0,32798
JFM2QBEREBEAAAAgAAABAAAAAAAABwAAd3B3d4q5nKgfAQ,-67,0,0,32798
BFM2QhEREBECAAAAAAABAAAAAAAABwAAd3B3d4q5nKgfAQ,-7,0,0,32798
BFM2QhEREBEAAgAAAAABAAAAAAAABwAAd3B3d4q5nKgfAQ,36,0,0,32798
JFMGQhEREBEAAAAAAAABADAAAAAAAAAAB3d3d4q5nKgfAQ,165,0,0,32798
JAM2QhERFREAAAAAAAABAHAAAAAAAAAAB3d3d4q5nKgfAQ,45,0,0,32798
JAM2QhEREBEAAFAAAAABAHAAAAAAAAAAB3d3d4q5nKgfAQ,50,0,0,32798
JFMGQhEREBEAMAAAAAABAHAAAAAAAAAAB3d3d4q5nKgfAQ,28,0,0,32798
JFMGQhEREBEAAAAAAAMBAHAAAAAAAAAAB3d3d4q5nKgfAQ,-422,0,0,32798
JFM2QBEREBEAACAAAAABAHAAAAAAAAAAB3d3d4q5nKgfAQ,65,0,0,32798
BFM2QhEREBEAAgAAAAABAHAAAAAAAAAAB3d3d4q5nKgfAQ,6,0,0,32798
JAM2QhEREBEAAFAAAAABAAAAAABwAAAAB3d3d4q5nKgfAQ,-18,0,0,32798
JAM2QhEREBEAAAAAAAABAAAAAFBwAAAAB3d3d4q5nKgfAQ,-38,0,0,32798
JFMGQhERExEAAAAAAAABAAAAAABwAAAAB3d3d4q5nKgfAQ,13,0,0,32798
JFMGQhEREBEAMAAAAAABAAAAAABwAAAAB3d3d4q5nKgfAQ,13,0,0,32798
JFMGQhEREBEAAAAAAAMBAAAAAABwAAAAB3d3d4q5nKgfAQ,20,0,0,32798
JFMGQhEREBEAAAAAAAABADAAAABwAAAAB3d3d4q5nKgfAQ,0,0,0,32798
JFMGQhEREBEAAAAAAAABAAAAAABzAAAAB3d3d4q5nKgfAQ,-448,0,0,32798
JFM2QBEREhEAAAAAAAABAAAAAABwAAAAB3d3d4q5nKgfAQ,33,0,0,32798
JFM2QBEREBEAACAAAAABAAAAAABwAAAAB3d3d4q5nKgfAQ,61,0,0,32798
BFM2QhEREBEAAgAAAAABAAAAAABwAAAAB3d3d4q5nKgfAQ,61,0,0,32798
JAM2QhEREBEAAFAAAAABAAcAAAAAAAAAcHd3d4q5nKgfAQ,-29,0,0,32798
JFMGQhERExEAAAAAAAABAAcAAAAAAAAAcHd3d4q5nKgfAQ,48,0,0,32798
JFMGQhEREBEAAAAAAAMBAAcAAAAAAAAAcHd3d4q5nKgfAQ,27,0,0,32798
JFMGQhEREBEAAAAAAAABADcAAAAAAAAAcHd3d4q5nKgfAQ,18,0,0,32798
JFM2QBEREhEAAAAAAAABAAcAAAAAAAAAcHd3d4q5nKgfAQ,35,0,0,32798
JFM2QBEREBEAACAAAAABAAcAAAAAAAAAcHd3d4q5nKgfAQ,78,0,0,32798
BFM2QhEREBEAAgAAAAABAAcAAAAAAAAAcHd3d4q5nKgfAQ,87,0,0,32798
JAM2QhERFREAAAAAAAABAAAAAAAHAAAAcHd3d4q5nKgfAQ,-14,0,0,32798
JAM2QhEREBEAAFAAAAABAAAAAAAHAAAAcHd3d4q5nKgfAQ,-25,0,0,32798
JAM2QhEREBEAAAAAAAABAAAAAFAHAAAAcHd3d4q5nKgfAQ,-58,0,0,32798
JFMGQhEREBEAAAAAAAMBAAAAAAAHAAAAcHd3d4q5nKgfAQ,6,0,0,32798
JFM2QBEREhEAAAAAAAABAAAAAAAHAAAAcHd3d4q5nKgfAQ,25,0,0,32798
JFM2QBEREBEAACAAAAABAAAAAAAHAAAAcHd3d4q5nKgfAQ,49,0,0,32798
JFM2QBEREBEAAAAgAAABAAAAAAAHAAAAcHd3d4q5nKgfAQ,-57,0,0,32798
BFM2QhEREBECAAAAAAABAAAAAAAHAAAAcHd3d4q5nKgfAQ,-8,0,0,32798
BFM2QhEREBEAAgAAAAABAAAAAAAHAAAAcHd3d4q5nKgfAQ,35,0,0,32798
JAM2QhERFREAAAAAAAABAAAAAAAACAAAd3d3dwq5nKgfAQ,-33,0,0,32798
JAM2QhERFREAAAAAAAABAAAAAAAAAIAAd3d3d4q5nKAfAQ,-29,0,0,32798
JAM2QhEREBEAAFAAAAABAAAAAAAACAAAd3d3dwq5nKgfAQ,-55,0,0,32798
JAM2QhEREBEAAFAAAAABAAAAAAAAAIAAd3d3d4q5nKAfAQ,-65,0,0,32798
JAM2QhEREBEAAAAAAAABBQAAAAAAAIAAd3d3d4q5nKAfAQ,-668,0,0,32798
JAM2QhEREBEAAAAAAAABAAAAAFAACAAAd3d3dwq5nKgfAQ,-96,0,0,32798
JAM2QhEREBEAAAAAAAABAAAAAFAAAIAAd3d3d4q5nKAfAQ,-640,0,0,32798
JFMGQhERExEAAAAAAAABAAAAAAAACAAAd3d3dwq5nKgfAQ,-19,0,0,32798
JFMGQhERExEAAAAAAAABAAAAAAAAAIAAd3d3d4q5nKAfAQ,-107,0,0,32798
JFMGQhEREBEAMAAAAAABAAAAAAAACAAAd3d3dwq5nKgfAQ,-34,0,0,32798
JFMGQhEREBEAMAAAAAABAAAAAAAAAIAAd3d3d4q5nKAfAQ,-23,0,0,32798
JFMGQhEREBEAAAAAAAMBAAAAAAAIAAAAd3d3dwq5nKgfAQ,58,0,0,32798
JFMGQhEREBEAAAAAAAMBAAAAAAAACAAAd3d3dwq5nKgfAQ,-27,0,0,32798
JFMGQhEREBEAAAAAAAMBAAAAAAAAAIAAd3d3d4q5nKAfAQ,-119,0,0,32798
JFMGQhEREBEAAAAAAAABADAAAAAACAAAd3d3dwq5nKgfAQ,-9,0,0,32798
JFMGQhEREBEAAAAAAAABADAAAAAAAIAAd3d3d4q5nKAfAQ,-134,0,0,32798
JFMGQhEREBEAAAAAAAABAAAAAAADAAAAd3d3dwq5nKgfAQ,59,0,0,32798
JFM2QBEREhEAAAAAAAABAAAAAAAACAAAd3d3dwq5nKgfAQ,-25,0,0,32798
JFM2QBEREhEAAAAAAAABAAAAAAAAAIAAd3d3d4q5nKAfAQ,-131,0,0,32798
JFM2QBEREBEAACAAAAABAAAAAAAIAAAAd3d3dwq5nKgfAQ,110,0,0,32798
JFM2QBEREBEAACAAAAABAAAAAAAACAAAd3d3dwq5nKgfAQ,28,0,0,32798
JFM2QBEREBEAACAAAAABAAAAAAAAAIAAd3d3d4q5nKAfAQ,-76,0,0,32798
JFM2QBEREBEAACAAAAABAAAAAAAAAACAd3d3d4q5nKAfAQ,115,0,0,32798
BFM2QhEREBEAAgAAAAABAAAAAAAIAAAAd3d3dwq5nKgfAQ,108,0,0,32798
BFM2QhEREBEAAgAAAAABAAAAAAAACAAAd3d3dwq5nKgfAQ,13,0,0,32798
BFM2QhEREBEAAgAAAAABAAAAAAAAAIAAd3d3d4q5nKAfAQ,8,0,0,32798
BFM2QhEREBEAAgAAAAABAAAAAAAAAACAd3d3d4q5nKAfAQ,113,0,0,32798
JFM2QBARABEBACAAAABxAAAHAAAAAAAAd3Bwd4q5nKgfAQ,-60,0,0,32798
JFM2QhAREBEBAAAAAAABAAAABwAAAAAAd3dwd4q5nKgfAQ,-7,0,0,32798
JFM2QhAREBEBAAAAAAABAAAAAAAAAAcAd3dwd4q5nKgfAQ,-11,0,0,32798
JFM2QhAREBEBAAAAAAABAABwAAAAAAAAdwd3d4q5nKgfAQ,-99,0,0,32798
JFM2QhAREBEBAAAAAAABAAAAAAAAcAAAdwd3d4q5nKgfAQ,9,0,0,32798
JFMGQhAREBEBAAAAAAABAHAAAAAAAAAAd3B3d4q5nKgfAQ,-463,0,0,32798
JFM2QhAREBEBAAAAAAABAAAHAAAAAAAAd3B3d4q5nKgfAQ,-17,0,0,32798
JFM2QhAREBEBAAAAAAABAAAAAAAABwAAd3B3d4q5nKgfAQ,17,0,0,32798
JFM2QhAREBEBAAAAAAABAAAAAABwAAAAB3d3d4q5nKgfAQ,48,0,0,32798
JFMGQhAREBEBAAAAAAABAAAAAAB4AAAAB3d3dwq5nKgfAQ,-460,0,0,32798
JFM2QhAREBEBAAAAAAABAAcAAAAAAAAAcHd3d4q5nKgfAQ,75,0,0,32798
JFM2QhAREBEBAAAAAAABAAAAAAAHAAAAcHd3d4q5nKgfAQ,21,0,0,32798
JFM2QhAREBEBAAAAAAABAAAAAAAACAAAd3d3dwq5nKgfAQ,-8,0,0,32798
JFMGQAERABEQACAAAANxAAAAAAcAAABwd3dwAIq5nKgfAQ,-146,0,0,32798
JFM2QAERABEQACAAAABxAAAAAAAAAABwd3dwB4q5nKgfAQ,-77,0,0,32798
JFMGQAERABEQACAAAANxAAAAAAcAcAAAdwdwcIq5nKgfAQ,-277,0,0,32798
JFM2QAERABEQACAAAABxAAAAAAcAAAAAd3dwcIq5nKgfAQ,-259,0,0,32798
JFM2QAERABEQACAAAABxAAAAAAAAcAAAdwdwd4q5nKgfAQ,-113,0,0,32798
JFM2QAERABEQACAAAABxAAAHAAAAAAAAd3Bwd4q5nKgfAQ,-25,0,0,32798
JFM2QAERABEQACAAAABxAAAAAAAAAAAAd3d5d4q5DKgfAQ,-268,0,0,32798
JFM2QgEREBEQAAAAAAABAAAAAHAAAAAAd3d3B4q5nKgfAQ,21,0,0,32798
JFM2QgEREBEQAAAAAAABAAAAAAAAAABwd3d3B4q5nKgfAQ,13,0,0,32798
JFM2QgEREBEQAAAAAAABAAAAAAcAAAAAd3d3cIq5nKgfAQ,63,0,0,32798
JFM2QgEREBEQAAAAAAABAAAAAAAAAAAHd3d3cIq5nKgfAQ,-39,0,0,32798
JFM2QgEREBEQAAAAAAABAAAAcAAAAAAAd3cHd4q5nKgfAQ,-58,0,0,32798
JFM2QgEREBEQAAAAAAABAAAABwAAAAAAd3dwd4q5nKgfAQ,-64,0,0,32798
JFM2QgEREBEQAAAAAAABAAAAAAAAAAcAd3dwd4q5nKgfAQ,-24,0,0,32798
JFM2QgEREBEQAAAAAAABAABwAAAAAAAAdwd3d4q5nKgfAQ,-113,0,0,32798
JFM2QgEREBEQAAAAAAABAAAAAAAAcAAAdwd3d4q5nKgfAQ,-24,0,0,32798
JFMGQgEREBEQAAAAAAABAHAAAAAAAAAAd3B3d4q5nKgfAQ,-453,0,0,32798
JFM2QgEREBEQAAAAAAABAAAHAAAAAAAAd3B3d4q5nKgfAQ,-30,0,0,32798
JFM2QgEREBEQAAAAAAABAAAAAAAABwAAd3B3d4q5nKgfAQ,-16,0,0,32798
JFM2QgEREBEQAAAAAAABAHAAAAAAAAAAB3d3d4q5nKgfAQ,27,0,0,32798
JFM2QgEREBEQAAAAAAABAAAAAABwAAAAB3d3d4q5nKgfAQ,27,0,0,32798
JFMGQgEREBEQAAAAAAABAAAAAAB4AAAAB3d3dwq5nKgfAQ,-492,0,0,32798
JFM2QgEREBEQAAAAAAABAAAAAAAHAAAAcHd3d4q5nKgfAQ,-10,0,0,32798
JFM2QgEREBEQAAAAAAABAAAAAAAACAAAd3d3dwq5nKgfAQ,-39,0,0,32798
JFM2QgEREBEQAAAAAAABAAAAAAAAAIAAd3d3d4q5nKAfAQ,-144,0,0,32798
JFMGQBEQABEAASAAAANxAAAAAAcAAABwd3dwAIq5nKgfAQ,-138,0,0,32798
JFMGQBEQABEAASAAAANxAAAAAAcAcAAAdwdwcIq5nKgfAQ,-249,0,0,32798
JFMGQBEQABEAASAAAANxAAAHAAcAAAAAd3BwcIq5nKgfAQ,-23,0,0,32798
JFM2QBEQABEAASAAAABxAAAAAAcAAAAAd3dwcIq5nKgfAQ,-197,0,0,32798
JFMGQBEQABEAASAAAANxAAAAAAcACAAAd3dwcAq5nKgfAQ,-222,0,0,32798
JFMGQBEQABEAASAAAANxAAAAAAcAAAAAd3d5cIq5DKgfAQ,-51,0,0,32798
JFMGQBEQABEAASAAAANxAAAAAAcAAAAAd3dweYq5DKgfAQ,-155,0,0,32798
JFM2QBEQABEAASAAAABxAAAAAAAAAAAHd3dwcIq5nKgfAQ,-102,0,0,32798
JFM2QBEQABEAASAAAABxAAAAAAAAcAAAdwdwd4q5nKgfAQ,-142,0,0,32798
JFM2QBEQABEAASAAAABxAAAHAAAAAAAAd3Bwd4q5nKgfAQ,-37,0,0,32798
